source	interaction	target
NFAT5	upregulates-expression	TNF
SP3	upregulates-expression	CYP3A7
SP1	upregulates-expression	CYP3A4
SP1	upregulates-expression	CYP3A7
EGR1	upregulates-expression	CCND1
EGR1	upregulates-expression	CDKN1A
AR	upregulates-expression	JUN
MYC	upregulates-expression	CCNE1
SOX9	upregulates-expression	CDKN1A
SP3	upregulates-expression	IGFBP3
SP1	upregulates-expression	IGFBP3
STAT5B	upregulates-expression	IGF1
CDX2	upregulates-expression	KLF4
TP53	upregulates-expression	HIPK2
PPARG	upregulates-expression	ADIPOQ
HNF4A	upregulates-expression	CYP8B1
SOX10	downregulates-expression	DCT
TP53	upregulates-expression	EGFR
KLF4	upregulates-expression	LAMA3
TP53	downregulates-expression	CHUK
TBX5	upregulates-expression	NPPA
USF2	upregulates-expression	TOP3A
ELK1	upregulates-expression	FOS
FOS	upregulates-expression	FGF2
HNF4A	upregulates-expression	PCK1
E2F1	upregulates-expression	BCL2
SP1	upregulates-expression	HRAS
SP1	upregulates-expression	CXCL5
ZNF148	upregulates-expression	CXCL5
NFKB1	upregulates-expression	BCL2
SMAD4	upregulates-expression	FSTL3
TP53	downregulates-expression	AFP
FOXM1	upregulates-expression	CCNB1
FOXM1	upregulates-expression	CCND1
PAX8	upregulates-expression	SLC5A5
SP1	upregulates-expression	MMP28
SP1	upregulates-expression	PAX6
TWIST1	downregulates-expression	CDKN1A
TP73	downregulates-expression	CDK1
ATF6	upregulates-expression	ATP2A2
CEBPG	upregulates-expression	SFTPD
CEBPA	upregulates-expression	SFTPD
CEBPB	upregulates-expression	SFTPD
TP53	upregulates-expression	EPHA2
TP53	upregulates-expression	TGFA
SP1	upregulates-expression	OPRM1
SP3	upregulates-expression	OPRM1
JUN	upregulates-expression	APP
ESR1	upregulates-expression	STAT5A
STAT5A	upregulates-expression	ESR1
STAT5A	upregulates-expression	ESR2
STAT5B	upregulates-expression	ESR1
STAT3	upregulates-expression	FOS
E2F4	downregulates-expression	MYC
SMAD3	downregulates-expression	MYC
TP53	upregulates-expression	PTPN13
CREB1	upregulates-expression	IL6
NR1H4	upregulates-expression	NR0B2
EGR1	upregulates-expression	ACE
TP53	downregulates-expression	BCL2L1
TP53	downregulates-expression	MKI67
TP53	downregulates-expression	BIRC5
MEF2A	upregulates-expression	SLC2A4
WT1	upregulates-expression	PODXL
ETS1	upregulates-expression	ECE1
ESR1	upregulates-expression	FOS
PPARA	upregulates-expression	PCK1
JUN	upregulates-expression	NGF
JUN	upregulates-expression	FAS
SOX10	upregulates-expression	MBP
SOX10	downregulates-expression	GJB1
JUN	upregulates-expression	FOS
RBPJ	upregulates-expression	HEY2
SP1	upregulates-expression	CHRNB4
SP3	upregulates-expression	CTSL
HIF1A	upregulates-expression	PFKFB3
EGR1	upregulates-expression	FASLG
CEBPB	upregulates-expression	IL5
RELA	upregulates-expression	CCL20
HNF4A	upregulates-expression	CYP2D6
CEBPA	upregulates-expression	CSF3R
ESR1	upregulates-expression	NCOA3
FOXO4	upregulates-expression	BCL6
REST	downregulates-expression	BDNF
SP3	upregulates-expression	AGTR1
EGR1	upregulates-expression	PTEN
POU2F1	upregulates-expression	IL2
PPARA	upregulates-expression	FADS2
TP53	downregulates-expression	KLK3
MITF	upregulates-expression	ACP5
TP53	upregulates-expression	MMP2
BMAL1	upregulates-expression	CRY2
CLOCK	upregulates-expression	CRY1
CLOCK	upregulates-expression	CRY2
CLOCK	upregulates-expression	PER2
SP1	upregulates-expression	CDKN2B
SP1	upregulates-expression	BSG
TP53	downregulates-expression	HNF4A
SPI1	upregulates-expression	DAB2
PDX1	upregulates-expression	GCK
ETS1	upregulates-expression	MMP1
CREB1	upregulates-expression	NR4A3
EGR1	upregulates-expression	EGFR
SPI1	upregulates-expression	VAV1
USF1	upregulates-expression	APOC3
SP1	upregulates-expression	IER3
TP53	upregulates-expression	IER3
ESR1	upregulates-expression	FBLN1
SP1	upregulates-expression	ABCC3
IRF7	upregulates-expression	IFNB1
CREB1	upregulates-expression	CYP19A1
NR2F1	downregulates-expression	CYP19A1
STAT3	upregulates-expression	BCL2L1
TP53	upregulates-expression	SIAH1
SP1	upregulates-expression	TYMS
USF1	upregulates-expression	ABCA1
USF2	upregulates-expression	ABCA1
CREB1	upregulates-expression	CYP11A1
HNF4A	upregulates-expression	G6PC1
TP53	upregulates-expression	CTSD
SP1	upregulates-expression	CYP27A1
HNF4A	upregulates-expression	CYP27A1
SP3	upregulates-expression	CYP27A1
PPARA	upregulates-expression	CD36
PPARG	downregulates-expression	MMP1
EGR1	upregulates-expression	DMRT1
PPARG	upregulates-expression	GK
SP1	upregulates-expression	UBC
STAT1	upregulates-expression	IRF7
CREB1	upregulates-expression	NR4A2
ATF2	upregulates-expression	PTGS2
SREBF1	upregulates-expression	ACACA
CREB1	upregulates-expression	IFNG
SP1	upregulates-expression	MET
FOS	upregulates-expression	STAR
SNAI2	downregulates-expression	CDH1
SP1	upregulates-expression	ITGAX
EGR1	upregulates-expression	JUN
MAF	upregulates-expression	IL4
ATF4	upregulates-expression	ASNS
VDR	downregulates-expression	EGFR
USF2	upregulates-expression	PTGS2
ETS1	upregulates-expression	FASLG
GATA3	upregulates-expression	IFNG
TP53	upregulates-expression	DDB2
PPARG	downregulates-expression	MYC
ESR1	upregulates-expression	CYP19A1
TP53	upregulates-expression	IRF5
NR2F2	downregulates-expression	HNF4A
HNF4A	upregulates-expression	PPARA
PPARA	upregulates-expression	NFKBIA
E2F1	upregulates-expression	TP73
ETS1	upregulates-expression	FLI1
CEBPB	downregulates-expression	CYP19A1
CEBPD	downregulates-expression	CYP19A1
NFKB1	upregulates-expression	IFNB1
RELA	upregulates-expression	IFNB1
EGR1	downregulates-expression	PPARG
MYC	upregulates-expression	PRDX3
PPARG	upregulates-expression	DBI
RELA	upregulates-expression	IL2
LEF1	upregulates-expression	DCT
CEBPA	upregulates-expression	SPI1
CEBPE	downregulates-expression	SPI1
RARA	upregulates-expression	CEBPE
SP1	upregulates-expression	BCL2
ETS1	upregulates-expression	MMP3
NFKB1	upregulates-expression	CXCL8
LEF1	upregulates-expression	EDA
ETS1	upregulates-expression	MMP2
USF1	upregulates-expression	TERT
ESR1	downregulates-expression	OXT
FOXO3	upregulates-expression	GADD45A
FOXO4	upregulates-expression	GADD45A
PAX5	downregulates-expression	PRDM1
MEF2D	upregulates-expression	JUN
SP1	upregulates-expression	PNOC
AR	upregulates-expression	AKT1
E2F3	upregulates-expression	E2F1
E2F1	upregulates-expression	E2F3
JUN	upregulates-expression	GJA1
PBX2	downregulates-expression	UGT2B17
SP1	downregulates-expression	KDR
JUN	upregulates-expression	DDIT3
CEBPA	upregulates-expression	HP
E2F1	upregulates-expression	CDKN2C
SP1	upregulates-expression	CDKN2C
SP1	upregulates-expression	MUC5AC
SREBF2	upregulates-expression	SQLE
MITF	upregulates-expression	BCL2
USF2	upregulates-expression	PKLR
TP53	upregulates-expression	CASP6
EGR1	upregulates-expression	APOA1
FOXA2	upregulates-expression	APOA1
CREB1	upregulates-expression	CPT1A
E2F1	upregulates-expression	PPARG
E2F4	downregulates-expression	PPARG
ATF2	upregulates-expression	NR4A2
NR1I3	upregulates-expression	UGT1A1
SPI1	upregulates-expression	FCGR1A
ETS1	upregulates-expression	ATP2A3
ESR1	upregulates-expression	TERT
SP1	upregulates-expression	CDKN2A
CREB1	upregulates-expression	FOS
ESR1	downregulates-expression	CAV1
POU2F1	downregulates-expression	VCAM1
PITX1	upregulates-expression	FSHB
STAT3	upregulates-expression	CCND1
MAFG	upregulates-expression	NQO1
MAFK	upregulates-expression	NQO1
HIF1A	upregulates-expression	CA9
TP53	upregulates-expression	ATF3
ESR1	downregulates-expression	CRH
TP53	downregulates-expression	SLC6A6
BCL6	downregulates-expression	PRDM1
VDR	upregulates-expression	CYP3A4
TFAP2A	upregulates-expression	SP1
CEBPA	upregulates-expression	HAMP
GATA1	upregulates-expression	HBB
NFKB1	upregulates-expression	NOD2
STAT1	upregulates-expression	CASP4
SP3	downregulates-expression	LORICRIN
SP1	upregulates-expression	CD14
HIF1A	upregulates-expression	LEP
NFKB1	upregulates-expression	IRF4
STAT1	upregulates-expression	JAK2
PITX1	upregulates-expression	PRL
TFAP2A	upregulates-expression	SLC19A1
EGR1	upregulates-expression	LDLR
USF1	upregulates-expression	SERPINE1
TP53	upregulates-expression	XPC
LEF1	upregulates-expression	RAG2
FOXO3	upregulates-expression	TNFSF10
FOXO1	upregulates-expression	TNFSF10
HIF1A	upregulates-expression	BHLHE41
BACH1	downregulates-expression	HMOX1
FLI1	upregulates-expression	GP6
GATA1	upregulates-expression	GP6
REL	upregulates-expression	IER3
MYC	downregulates-expression	IER3
NFKB1	upregulates-expression	IER3
RELA	upregulates-expression	IER3
SP1	upregulates-expression	TAF7
E2F4	downregulates-expression	TERT
MAFA	upregulates-expression	INS
HIF1A	upregulates-expression	NT5E
TP53	upregulates-expression	FDXR
ESR1	upregulates-expression	GRIN2D
STAT4	upregulates-expression	PRF1
TP53	upregulates-expression	MUC2
SP1	upregulates-expression	ADIPOQ
MYC	upregulates-expression	BBC3
STAT1	upregulates-expression	CCL2
JUN	upregulates-expression	SERPINE1
POU2F1	upregulates-expression	CCND1
CLOCK	upregulates-expression	BHLHE40
ATF1	upregulates-expression	CIITA
STAT3	upregulates-expression	BIRC5
BMAL1	upregulates-expression	BHLHE40
CLOCK	upregulates-expression	BHLHE41
SOX9	upregulates-expression	COL9A1
TP53	upregulates-expression	BID
TP53	downregulates-expression	PTTG1
SP1	upregulates-expression	PTTG1
STAT1	upregulates-expression	CXCL9
CDX2	upregulates-expression	CDH17
EGR1	upregulates-expression	RET
REL	upregulates-expression	SELE
E2F2	upregulates-expression	CDC6
E2F3	upregulates-expression	CDC6
E2F1	upregulates-expression	CDC6
REL	upregulates-expression	BIRC3
IRF1	downregulates-expression	IL12B
HES1	upregulates-expression	DBF4
NFKB1	upregulates-expression	IL1RN
ESR1	upregulates-expression	SP3
SMAD4	upregulates-expression	CDKN2B
FOS	upregulates-expression	CSF2
E2F1	upregulates-expression	MYCN
E2F2	upregulates-expression	MYCN
E2F3	upregulates-expression	MYCN
TP53	upregulates-expression	VCAN
ETS1	downregulates-expression	TFRC
JUN	downregulates-expression	PGR
MITF	upregulates-expression	SNAI2
NFKB1	upregulates-expression	CR2
ETS2	upregulates-expression	PSEN1
FOS	upregulates-expression	PGR
LEF1	upregulates-expression	CDX1
E2F4	upregulates-expression	STMN1
MYC	upregulates-expression	ID2
TP53	upregulates-expression	SFN
NFATC2	downregulates-expression	CDK4
EGR1	upregulates-expression	CHGA
SP1	upregulates-expression	RPS3A
SP3	upregulates-expression	SLC9A3
SP1	upregulates-expression	TBXA2R
E2F1	upregulates-expression	PCNA
NFKB1	upregulates-expression	EGFR
ETS1	upregulates-expression	CSF2
IRF1	upregulates-expression	IL4
YY1	upregulates-expression	DEK
HES1	downregulates-expression	PTGDS
HOXA10	upregulates-expression	IGFBP1
CEBPA	upregulates-expression	CDKN1A
TP53	downregulates-expression	MGMT
ZEB2	downregulates-expression	CDH1
HNF4A	upregulates-expression	CYP3A4
IRF1	upregulates-expression	IL12A
CEBPA	upregulates-expression	LTF
E2F1	upregulates-expression	ATM
MAZ	upregulates-expression	MMP1
CREB1	upregulates-expression	STAR
SP1	upregulates-expression	CAT
CEBPA	upregulates-expression	CYP3A4
PITX2	upregulates-expression	FSHB
SMAD4	upregulates-expression	FSHB
CDX2	upregulates-expression	MUC2
EGR1	upregulates-expression	IL2
NFATC1	upregulates-expression	IL2
EGR1	upregulates-expression	ABCA2
MAX	upregulates-expression	ODC1
MXD1	upregulates-expression	ODC1
GATA1	downregulates-expression	HBG1
CEBPB	upregulates-expression	IL3
RELA	upregulates-expression	CD86
YY1	downregulates-expression	IFNB1
TLX1	downregulates-expression	ALDH1A1
KLF6	upregulates-expression	NOS2
HNF4A	upregulates-expression	MYC
TP53	downregulates-expression	BRCA2
RELA	upregulates-expression	CCL5
TP53	upregulates-expression	THBS1
ETS1	upregulates-expression	PF4
GATA1	upregulates-expression	PF4
E2F1	upregulates-expression	CCND3
ETS1	upregulates-expression	NRP1
SP3	upregulates-expression	CA9
JUN	upregulates-expression	FASLG
POU2F3	upregulates-expression	SPRR2A
JUN	upregulates-expression	IFNG
ETS2	upregulates-expression	PTHLH
E2F1	upregulates-expression	CDK1
ESR1	upregulates-expression	NCOA1
ETS2	downregulates-expression	BRCA1
EGR1	downregulates-expression	COL2A1
TP63	upregulates-expression	SFN
MYOD1	upregulates-expression	ACACB
STAT1	upregulates-expression	S100A10
ETS2	upregulates-expression	CSF2
AR	upregulates-expression	GTF2F1
POU2F1	upregulates-expression	SPP1
ESR1	upregulates-expression	CCN5
NR0B1	downregulates-expression	NR1H4
NFE2L2	upregulates-expression	TXN
CEBPB	upregulates-expression	INSR
SP1	upregulates-expression	INSR
FOS	upregulates-expression	CCL2
TP53	upregulates-expression	NME1
EGR1	upregulates-expression	CD44
TP53	downregulates-expression	E2F1
E2F1	upregulates-expression	TP53
IRF4	downregulates-expression	CD68
SPI1	downregulates-expression	CD68
IRF8	downregulates-expression	CD68
EHF	upregulates-expression	SPRR1B
SP1	upregulates-expression	UGDH
SP1	upregulates-expression	WT1
RELA	upregulates-expression	CXCR4
TP53	upregulates-expression	ARID3A
SP3	upregulates-expression	DNASE2
PPARA	upregulates-expression	APOA5
RARA	upregulates-expression	CYP26A1
NR5A1	upregulates-expression	AMHR2
ESR1	upregulates-expression	CDH1
IRF1	downregulates-expression	CDK2
AR	upregulates-expression	IGHG1
ETS1	upregulates-expression	CDKN1A
ESR1	upregulates-expression	CAD
RELA	upregulates-expression	ELF3
NFKB1	upregulates-expression	ELF3
ELK1	upregulates-expression	PSEN1
ESR1	upregulates-expression	MDM2
ETS2	upregulates-expression	MDM2
ESR1	downregulates-expression	TP53
TP53	upregulates-expression	ESR1
RUNX2	upregulates-expression	IBSP
SP1	upregulates-expression	FGL2
TP53	upregulates-expression	EGR1
EGR1	upregulates-expression	TP53
NFKB1	upregulates-expression	IFNG
PPARG	upregulates-expression	SCARB1
SREBF1	upregulates-expression	ACACB
TP53	upregulates-expression	PRKAB1
HNF4A	upregulates-expression	NR1I2
PPARG	downregulates-expression	SLC2A4
NFKB1	upregulates-expression	MYC
DNMT1	downregulates-expression	ESR1
SP1	upregulates-expression	CYP1B1
SP1	upregulates-expression	STARD3
NR1H4	downregulates-expression	UGT2B4
SP1	upregulates-expression	PTH
HSF2	upregulates-expression	HSPA4
TFAP2A	upregulates-expression	PLAUR
SP1	upregulates-expression	ATP2A2
MITF	upregulates-expression	MLANA
FOXO1	upregulates-expression	PDK4
IRF1	upregulates-expression	OGN
NFKB2	upregulates-expression	BCL2
ATF2	upregulates-expression	IFNG
PPARG	upregulates-expression	RARB
TFAP2A	upregulates-expression	ETS1
ETS1	upregulates-expression	TFAP2A
CEBPB	upregulates-expression	IL10
MYC	upregulates-expression	JUN
KLF4	upregulates-expression	GPA33
ETV4	upregulates-expression	MUC4
USF2	upregulates-expression	IGF2R
RELA	upregulates-expression	S100A6
TP53	downregulates-expression	MAD1L1
ATF3	upregulates-expression	ASNS
PPARA	upregulates-expression	APOA1
EGR1	downregulates-expression	AR
TP53	upregulates-expression	DUSP1
INSM1	upregulates-expression	NEUROD1
PGR	upregulates-expression	HLTF
ESR1	upregulates-expression	EGFR
E2F6	downregulates-expression	BRCA1
E2F6	downregulates-expression	RBBP4
HNF4A	upregulates-expression	F2
SP3	upregulates-expression	F2
FOXO3	upregulates-expression	BCL2L11
CEBPA	upregulates-expression	PTGS2
USF1	downregulates-expression	CYP19A1
USF2	downregulates-expression	CYP19A1
USF1	upregulates-expression	CD2
TP53	upregulates-expression	IFI16
RUNX1	upregulates-expression	ITGAX
MYC	upregulates-expression	CCNA2
CREB1	upregulates-expression	HLA-DOB
POU2F2	upregulates-expression	HLA-DOB
CEBPA	upregulates-expression	TF
USF2	upregulates-expression	TERT
TP53	upregulates-expression	DUSP5
REST	upregulates-expression	GLRA1
HNF1A	upregulates-expression	UGT1A6
NR4A1	upregulates-expression	E2F1
CEBPA	upregulates-expression	ELANE
ATF6	upregulates-expression	XBP1
JUN	upregulates-expression	KRT16
SP1	upregulates-expression	KRT16
JUN	upregulates-expression	PLAT
CREB1	upregulates-expression	NPY
RFX5	downregulates-expression	COL1A2
NR2F1	downregulates-expression	LHCGR
SP1	upregulates-expression	F2R
WT1	downregulates-expression	PDGFA
CREB1	upregulates-expression	VIP
JUN	upregulates-expression	FOSL1
JUND	upregulates-expression	FOSL1
CEBPA	upregulates-expression	AFP
STAT5A	upregulates-expression	BCL2
TBP	upregulates-expression	MYC
HIF1A	upregulates-expression	PTGS2
ETS2	upregulates-expression	ANPEP
SP1	upregulates-expression	DCK
TFAP2A	upregulates-expression	EGFR
PPARA	upregulates-expression	PANK1
SOX10	upregulates-expression	RET
JUN	upregulates-expression	MAT2A
GATA4	upregulates-expression	NOS3
SP3	upregulates-expression	NOS3
GLI1	upregulates-expression	BCL2
SP1	upregulates-expression	TNFRSF10B
RUNX1	upregulates-expression	PRKCB
SP1	upregulates-expression	CTSL
FOS	upregulates-expression	NOS2
NFKB1	upregulates-expression	NOS3
RELA	upregulates-expression	NOS3
NFKB1	downregulates-expression	AR
EGR1	downregulates-expression	PSEN2
LEF1	upregulates-expression	ELANE
STAT1	upregulates-expression	FAS
HOXD3	upregulates-expression	ITGA5
FLI1	upregulates-expression	TERT
HIF1A	upregulates-expression	GCK
TP53	upregulates-expression	KAT2B
ESR1	upregulates-expression	SERPINB9
TP53	upregulates-expression	TNFRSF10C
ESR2	upregulates-expression	TGFA
NFIC	upregulates-expression	SMUG1
USF1	upregulates-expression	PIGR
SP3	upregulates-expression	MYCN
NR5A1	downregulates-expression	CYP11B2
TP53	upregulates-expression	ADA
STAT4	upregulates-expression	IL2RA
AR	downregulates-expression	NCOA2
EGR1	upregulates-expression	GDF15
PGR	downregulates-expression	VEGFA
USF1	upregulates-expression	CTSB
USF2	upregulates-expression	CTSB
REL	upregulates-expression	IL1B
PPARG	upregulates-expression	PLIN2
NR3C1	upregulates-expression	NR1I3
E2F1	upregulates-expression	BBC3
NFIC	upregulates-expression	CYP17A1
ESR1	upregulates-expression	JUN
FOS	upregulates-expression	CXCL8
FOS	upregulates-expression	IL1B
JUND	upregulates-expression	NOS2
STAT3	upregulates-expression	PTGS2
NFKB1	upregulates-expression	IL4
RELA	upregulates-expression	IL4
TP53	upregulates-expression	CASP10
GATA2	upregulates-expression	GATA1
STAT5A	upregulates-expression	PIM1
EGR2	upregulates-expression	IGF2
TFAP2A	upregulates-expression	BACE1
SP1	upregulates-expression	APP
PPARG	upregulates-expression	NR1H3
SP1	upregulates-expression	ALOX15B
CEBPA	upregulates-expression	SPP1
TP53	upregulates-expression	PML
EGR1	upregulates-expression	PTGES
ESR1	upregulates-expression	MYC
CEBPD	upregulates-expression	C3
SP1	upregulates-expression	KLK3
HIF1A	upregulates-expression	NR4A1
MYB	upregulates-expression	ELANE
ETS1	upregulates-expression	TNC
IRF1	upregulates-expression	TAP1
MITF	upregulates-expression	FOS
RBPJ	upregulates-expression	HEY1
HNF4A	upregulates-expression	EPO
SMAD3	upregulates-expression	EPO
SP1	upregulates-expression	EPO
MITF	upregulates-expression	TRPM1
SP1	upregulates-expression	PCK1
ATF4	upregulates-expression	VEGFA
PPARG	upregulates-expression	SAT1
LEF1	upregulates-expression	CLDN2
CREB1	upregulates-expression	ETV3
USF1	upregulates-expression	TGFB1
USF2	upregulates-expression	TGFB1
STAT3	upregulates-expression	TRH
MYC	upregulates-expression	MYBL2
MYBL2	upregulates-expression	MYC
CEBPB	upregulates-expression	ALB
SP1	upregulates-expression	NR3C1
ESR1	upregulates-expression	ABCG2
SPI1	upregulates-expression	TGFBR2
ETV4	upregulates-expression	TGFBR2
MITF	upregulates-expression	BEST1
HNF1A	upregulates-expression	APOH
